ID,SalePrice
2734,146453.31778856574
2735,129584.1352340034
2736,140868.21088716507
2737,104366.64394526144
2738,148475.63873483654
2739,179092.20435826964
2740,142021.17250818346
2741,129821.4024628322
2742,177375.06885105054
2743,151632.95090665753
2744,162936.56623586456
2745,154869.80580877565
2746,126116.92606834002
2747,163715.78538197838
2748,114452.03284121519
2749,111200.18592927144
2750,111858.98278773707
2751,116409.7310180809
2752,238832.78196206674
2753,163015.3632501932
2754,262139.7948092186
2755,133094.6439835
2756,52221.2880540396
2757,47373.21340744762
2758,57184.42738678443
2759,150966.0879517989
2760,121459.46678961333
2761,164068.54024833947
2762,153270.0377882758
2763,222183.78991103562
2764,167699.9376527008
2765,276137.2704359067
2766,106105.38849951557
2767,55264.615118630274
2768,120230.17227787361
2769,117020.13099858598
2770,169173.985293225
2771,96460.24464212138
2772,110583.84417139608
2773,153143.62029769336
2774,139943.63320751803
2775,118513.97738218971
2776,156086.10846376797
2777,175234.8940760446
2778,129915.6458505986
2779,121240.90008929683
2780,113809.39866795836
2781,77826.43728150643
2782,62856.674355375246
2783,56986.71952638298
2784,117515.28211717763
2785,125937.77381713517
2786,25192.00467609326
2787,117964.68871785016
2788,39477.535570851
2789,205482.6710555744
2790,82709.14672492622
2791,110028.09746170904
2792,37171.562358455354
2793,168723.54932848996
2794,60738.322370796086
2795,108448.5152262716
2796,79803.92232108887
2797,219318.71424055097
2798,97169.26331926325
2799,116095.29121374084
2800,63109.661338893886
2801,111693.1548940195
2802,130575.91753052128
2803,189270.5290043354
2804,138453.11158181343
2805,88048.0462021235
2806,78373.10570458832
2807,173161.23605533084
2808,154115.73166342397
2809,122725.68437687903
2810,122131.46850619395
2811,177865.44433498188
2812,173700.58812225945
2813,183682.51273143513
2814,187792.55129631923
2815,92457.46391487154
2816,242469.09448028388
2817,143809.68416619056
2818,122592.30755759262
2819,179321.43946247973
2820,125963.59366799069
2821,115919.51207687103
2822,192020.70277557487
2823,297556.09696915175
2824,180551.09645985765
2825,157826.68958764832
2826,120204.07899206685
2827,145909.8959075777
2828,233976.58503737234
2829,223206.574720583
2830,227998.77340557182
2831,192346.00736197305
2832,237039.56515485907
2833,268631.9262025229
2834,212109.38369680717
2835,223728.29027707837
2836,212604.77463873586
2837,179920.82011016822
2838,135591.34526266952
2839,183976.82623131535
2840,208577.6644527238
2841,207232.4276975405
2842,232304.32746387052
2843,155281.06601065246
2844,186234.18154099397
2845,101415.95123644755
2846,218520.19525676407
2847,207037.73398527756
2848,236302.27492245412
2849,207192.05180274253
2850,289474.24939539214
2851,229360.47565025004
2852,248404.5182961232
2853,239148.981362732
2854,162482.92815683957
2855,213915.9730315963
2856,201040.57939447596
2857,195844.2517914765
2858,213586.86649981706
2859,120386.386746263
2860,131921.35217500615
2861,133289.10197359
2862,215873.4557214892
2863,133027.85580086266
2864,239855.3158040936
2865,164752.8957602142
2866,197598.72953390755
2867,62067.47653328368
2868,131573.90282517902
2869,99876.32180151394
2870,133732.14718193197
2871,73763.98209412582
2872,-2706.0502915928664
2873,92551.97960751945
2874,129537.90524004295
2875,137161.50935833307
2876,193616.26138371986
2877,124215.02576733514
2878,155013.7788859879
2879,130576.22060617531
2880,102932.48937027605
2881,140500.63704458062
2882,136736.17751948367
2883,190431.6249208601
2884,203978.28627667582
2885,163738.28675205164
2886,207014.7529368673
2887,101232.40982145761
2888,136321.29832700227
2889,36052.892648255016
2890,49295.868104482215
2891,150395.1452623
2892,21188.50813924469
2893,97076.42423691374
2894,25936.25897522905
2895,285811.45596776885
2896,264319.765753915
2897,201033.05765248652
2898,182123.64728646853
2899,222723.3070077048
2900,171395.29770948386
2901,214861.54256487696
2902,192077.1448168418
2903,308118.5847328686
2904,325179.5041305544
2905,43704.75272046309
2906,246860.91886823854
2907,114582.09527298696
2908,119199.22526004088
2909,170294.14279397443
2910,55707.733019244406
2911,77804.61124985926
2912,156025.04616488647
2913,78932.3869423805
2914,62352.35309292731
2915,62258.31260738494
2916,78980.82906692612
2917,185269.83334098652
2918,108301.26355976904
2919,245209.02436585532
